image_id,label
KErle2IZ.png,lampung
OxqIjBqf.png,jawa
eQdRb66P.bmp,lampung
rAp05mwt.jpg,lampung
NOtYR2fS.png,lampung
2JOdaZIF.jpg,jawa
U7VOFbSp.png,lampung
8oq6zqeT.jpg,lampung
A8vOjcCg.png,jawi
Pof0hs8v.png,pegon
wHZdMejr.jpg,lampung
UNtkdcp9.png,jawi
XkbrUkn5.png,jawa
31eEtdGH.png,jawa
eGkKGqww.png,jawa
7CyTFt1f.png,jawi
oY0gb7Sn.jpg,pegon
LfkwfRXY.png,jawi
Ep42uvIt.jpg,pegon
Dm7oXhal.png,lampung
VoJ1Xg9b.png,jawa
GFi010T3.png,jawa
3thCZSyH.jpg,lampung
LiB3gmQw.png,jawa
fI8C362v.png,sunda
pFSi98wx.png,jawa
K1OaxX8K.png,jawa
MLej2rDG.png,lampung
VbUDzy4i.jpg,pegon
ujjDXtsH.png,pegon
o6wvvIED.jpg,pegon
UIyE3mPI.png,lampung
DFkLcO4k.png,jawa
KjfiynKK.jpg,jawa
FBTHN0rk.jpg,pegon
bxQcDY0h.png,jawa
oJMW3lXi.png,jawi
UZkcwMR2.png,pegon
ay6KXtZE.png,jawa
O2jk1qCX.png,jawa
iQAE0e2j.png,jawa
JR8H0DtD.png,jawi
O8zOrSNi.png,lampung
XNKeg34p.png,pegon
YUrX9JYE.png,sunda
GsTqjyBm.png,jawi
ezwvAKNA.png,jawi
mgq2eH5y.png,jawi
1kBHFF7b.png,jawa
8fctJinJ.png,jawi
TQ0omJqB.png,pegon
Y4p39xPf.png,pegon
D2al3WFj.png,jawa
aFNQd7Wq.jpg,jawa
lEgRN8gs.png,lampung
00T8kKS9.png,bali
dNOv6cil.png,sunda
pkr1vakn.png,lampung
3PuR8UUd.png,sunda
Ybv4ejqR.jpg,jawa
fJlFp9qb.png,pegon
SegSnPMo.png,lampung
jTbRy3wy.png,lontara
wfrQPPz0.png,lampung
l7zm4ex5.jpg,pegon
i2Po8naX.png,lontara
J1wE89Kg.png,lontara
IFsvMMMZ.png,jawa
JxJ5O6S2.png,pegon
bdWh7vZy.jpg,pegon
xKOr051L.png,pegon
u04JTLXq.png,jawa
wZXItSQr.png,jawa
kiTqS47o.png,pegon
2DNZmXTB.png,pegon
FwX91kPV.png,sunda
KUPPAWQo.png,bali
ZkaIdXph.png,pegon
ipee2D8y.png,bali
3htXo3T1.png,pegon
VpiyizbZ.png,lampung
Osr6x8QO.jpg,pegon
pEh1Rkyx.png,pegon
hkW7FAtu.png,lampung
EfsKBSzv.png,lampung
ucJ8RJ0x.png,pegon
KWPvaaiz.png,jawa
3P33Mx6w.png,bali
m8gGjDUO.png,lontara
2kwxMF1P.png,jawa
YrcxD0Iz.png,jawi
LDnDYpYN.png,jawi
Ql34AEov.png,pegon
0G6K6Mgx.png,jawa
rCFHzah9.jpg,jawa
nYuKVvtP.png,jawa
iMzXnHzi.png,lontara
H2wD2Cwp.jpg,pegon
nmE8gjqc.png,pegon
hu2IO3uu.png,jawi
pOdWxgnU.jpg,pegon
Urll2kV8.png,pegon
3WOfUs8V.jpg,pegon
QnomGMrW.png,lampung
qdyOBJMm.png,lampung
AJtfjse4.png,jawa
uo2fXOOg.png,sunda
bzYOfktG.jpg,jawa
MEIIpTFk.jpg,pegon
vbTrP2XB.png,sunda
cgKILzhK.png,pegon
wddJmAo6.png,lontara
iApRoWXi.png,jawa
hzmyHjwd.png,jawa
ANvXuugy.jpg,jawa
mHPYOxBd.png,lampung
3Vb1a9Jq.png,jawa
ZBvUKEFY.jpg,jawa
j2A8mZqi.png,jawa
GVuvm0Fe.png,sunda
yH8kDyOL.png,lampung
pmpFP6tE.jpg,jawa
HmO2XhX4.png,lampung
DzyTnG3l.png,lampung
2vw5LSXt.png,pegon
BdjIUfGT.png,pegon
a2xlyNPU.png,lampung
jKDXOxK5.png,jawa
tCOj1eAD.png,pegon
2T7yQYeE.jpg,pegon
VPd59w2G.png,jawi
TkC0OpHV.png,lampung
fEklPkNb.png,jawi
nb7zv9pn.png,jawi
3Ab69ql6.jpg,pegon
T2fp5mfj.png,jawi
fjnGrtEu.png,lampung
HgFDeeQj.png,jawi
khaxzjZo.png,sunda
AGHPVJzn.png,jawa
nNFES8AI.png,pegon
o36fxQgG.jpg,bali
94w0nbLY.jpg,lampung
WfW6DiJL.png,jawa
3VEBASAg.png,bali
T0d4kIfP.jpg,jawa
fL2JmXEd.png,sunda
XptxcyjW.png,jawa
EnCEWDE8.jpg,lontara
KBBAssZV.webp,pegon
5K0ntO8j.png,lampung
4Exa86KL.png,jawi
mx7LCCNB.png,lontara
9KPYHyTK.jpg,bali
SCCerkBY.jpg,bali
IINdF7pr.webp,jawa
5IMxeqAJ.png,jawa
chtz5jzk.jpg,lampung
8jfXGtZJ.png,pegon
sZuRUcfR.png,jawi
5wSDIkxd.png,jawa
WsL7EGKU.jpg,pegon
TttzcFgE.jpg,lontara
EqOy0Ygp.jpg,lampung
MWUxUolm.png,jawa
vI3WShwa.bmp,lampung
yPoCDaF4.png,sunda
xR0SEbgG.png,jawi
fF7SuGhV.png,jawi
W6smHRuA.png,sunda
EMntqvyh.png,jawi
4OR8cPdh.jpg,lampung
zdu2Zw13.png,pegon
W2n52G1r.jpg,lampung
hgfKArJw.png,jawa
DVXTo7I6.png,jawa
QlEiR0iG.jpg,pegon
vmQ5ocag.png,bali
6walxVK4.jpg,lampung
yOU77fDe.png,jawa
VYSBSqiL.png,pegon
X2RZw52N.png,bali
pWnaLPgR.jpg,jawa
TkcyO0pK.jpg,lampung
wEqxO932.png,lampung
PpusvmqU.png,jawa
5u5TVLbj.png,sunda
05JGzTkN.png,jawa
vGWIjnJU.png,jawi
RyJnmmhF.png,jawi
0N0MItKu.png,lampung
4IateSUS.png,pegon
WrucuNTl.jpg,pegon
nrjSuQUI.png,pegon
zT9aeQxi.jpg,jawa
Q9imR7oT.jpg,lampung
c8jZaveK.png,pegon
nIhqTJNj.png,jawa
lWYdBjrk.png,sunda
HUGi0nLM.jpg,bali
rErI59dc.png,pegon
2yagSjhm.png,jawa
h8v2QrgF.png,jawa
WayCSImu.png,pegon
7VMfcMHI.png,sunda
9zGlcdIa.png,lampung
s05yO8BP.png,jawa
YLBrPsjO.png,jawa
TXkxko1i.jpg,lampung
95YZVrDD.png,jawi
7ckJIDU4.png,pegon
loTQb3H7.png,sunda
34HKXjV9.png,pegon
rZnOMgbJ.png,sunda
6W0xinoW.png,jawi
BF2a88L9.webp,lampung
vdHe3qEg.png,jawi
nGYbQt8U.png,lampung
r7fakC6Y.png,lontara
01eMwHuH.png,jawi
mzWOtlbp.png,pegon
iiCd7aNl.jpg,jawa
NjeIgej1.png,pegon
r3Ups2lg.png,jawi
AQwUoSbi.png,jawa
USzzfXaO.png,bali
nWpj5DQ3.png,jawi
ak3GwgIz.png,jawi
a48ZKsTM.png,pegon
3f76p0cH.png,jawi
WIzFRrQw.png,pegon
t0CUnaq7.png,bali
CURsUyvi.jpg,lampung
rSIh1IgC.png,jawa
TSJcHALM.jpg,jawa
gxSxzmWq.png,lampung
hS8BXVxE.png,jawi
FJIb3JJZ.png,jawa
103HUaxy.png,lampung
KJdY1jWR.jpg,jawi
qO6OKcRs.jpg,jawa
BpemwSh9.png,pegon
XMWlmHYn.webp,sunda
cIvpkHsH.jpg,lampung
iN8lmlCB.png,pegon
YtqTEdMc.png,lampung
TsW7zvts.png,lontara
Y978qcT3.jpg,lampung
RsrT9tlT.png,jawa
VEr26nUc.png,jawi
fLvo3NSl.png,lampung
Kmt3tBTF.png,lontara
0yYINh3K.png,bali
JC72Wvwy.png,bali
TCGOSVcJ.png,pegon
Kvzj3Pv0.png,jawi
33wj8h0R.png,jawa
yZhMQJBZ.jpg,jawa
0GsnAjkh.jpg,lampung
UtmpkmTz.jpg,jawi
u18BMse4.jpg,jawa
cgrMsZJ8.png,jawi
yEwOuwUz.jpg,pegon
GtmANNHc.png,bali
FNnSLEoz.jpg,lampung
hO5C0YCv.png,lontara
WUwowK3j.jpg,pegon
g1V2Jf5T.png,jawa
G9emTgSa.png,lampung
3nA3W49u.jpg,pegon
5RITOks4.png,jawi
hOmpjJmw.png,sunda
3MWxF7cW.png,sunda
deHZj2TH.png,pegon
0u4WUqfd.png,pegon
wX7bM0kB.png,pegon
08ir1p0K.png,lampung
Q0tOdDTQ.png,sunda
Cs3YLT81.png,jawa
nq6bdC2J.jpg,bali
hSV8sh6t.png,pegon
8vFap5BO.png,jawa
3sAJUg9D.png,jawa
FfhHxvVH.png,lontara
5tEuNxV2.png,jawi
0QmUSo8n.jpg,pegon
WHISm4Km.png,jawa
MnP02zXP.png,jawi
EFM6OYGv.png,pegon
6op2Y2yh.png,sunda
d7cXQ2Qo.png,pegon
323hhBsX.png,jawi
GYYGbbBG.png,jawa
PX3mxCZj.png,lampung
LnSqXuEu.png,pegon
NOBQTAfI.png,pegon
GmgmFkbL.png,sunda
rR8Jn0tX.png,lampung
JpskgVWZ.png,pegon
HAzZ4mgu.png,bali
tcTkCXgy.png,sunda
kyWx0ZQy.png,jawi
xU9Yyahd.png,bali
GKqjIlWl.png,lontara
pfViDMBL.png,lontara
EAYCAQ59.png,sunda
l59U3nzg.png,lampung
XYvglGWB.png,sunda
2HeVFuqg.png,bali
BqEBJVOi.png,jawa
KRx3Vmia.png,bali
l4bmCKrg.png,pegon
s9WmvGWk.png,pegon
KhpaPPC0.png,jawa
YeQKBE9M.png,pegon
kSLTls5b.jpg,lampung
43HAydRQ.png,bali
e2cUfICY.png,pegon
IQ8kGbtE.png,jawa
OIaA5eXo.png,pegon
ulIaHLEa.png,jawi
91m3Rxef.jpg,jawi
cGozUXSG.jpg,lampung
1bbYyX22.png,bali
89dSOcz7.png,jawa
MgAgepYl.png,lampung
hqJ103Sp.jpg,bali
D7NbcemQ.png,jawa
4X7I7UNx.png,lontara
LTy8fniU.png,lampung
HI5mb7iB.png,lontara
raGbK5Tu.png,pegon
P9E70Dmo.png,jawi
86AuEeEl.png,lampung
90fjiYcU.png,bali
PDsak7xf.png,pegon
OvOP7g6o.png,pegon
qATEq0HP.jpg,jawi
EcXKkfB4.png,pegon
Pt4L9F8V.png,lampung
jTD8Zh8H.png,jawa
7dPUZjhP.png,jawa
S6L0aYU5.png,sunda
oMiIYb91.jpg,pegon
OkORWxGB.png,pegon
fNNSh4tQ.png,lontara
pZsW1GoY.jpg,sunda
hSxVaXor.jpg,jawa
fCHu0AYO.jpg,pegon
fgVE5ccy.png,bali
myxkjkgQ.webp,bali
OEWabCe7.jpg,lampung
Qdwfb3Ge.png,pegon
jmtUqfDV.png,jawa
nwCtXeZ4.png,jawi
z2vsKyPU.jpg,pegon
kYXFycIv.png,lontara
CXBsxs5B.png,pegon
Orjz0RPU.jpg,pegon
J1ixlQWm.png,lampung
kVmtA8MR.png,jawi
d1ToAyba.png,pegon
lPzv5eqY.png,jawa
pku4lkFa.png,bali
RUb8zlTE.png,lampung
Oys3soEI.png,sunda
reA9BLpu.png,lontara
OiiDyhUF.png,lontara
i3He2y1Y.png,sunda
J7G57bTW.png,jawa
uRe54tg1.png,jawi
phH6CAnL.jpg,bali
SagDWqdN.png,lampung
niyHlOIV.png,jawa
mS4vyvre.png,sunda
VE3D743t.png,jawa
a5zGM5iK.jpg,lampung
Q2NwIzMD.png,pegon
98PJUOnr.png,pegon
LOM2Cl5C.png,pegon
ZyfCy8J2.png,jawi
s53qLnER.png,pegon
oam3a8sH.png,pegon
QXGCGLVW.png,jawa
XTddzS4X.png,bali
731K7Cai.jpg,jawa
7TmjWUdk.png,bali
dUllUsCz.jpg,pegon
jK32E0JD.png,lontara
feCJMsmX.png,lampung
h5nYoAdw.png,lontara
Hv8tHeqB.png,lampung
tQWUm1oA.png,jawa
RbxPyn4x.png,lampung
QFfZe8ew.png,bali
Tv6WAzx4.png,jawi
54J05dmZ.png,jawi
I29sCR8B.png,lampung
edRKaasR.jpg,jawi
UnICwyqg.png,jawi
JYfbeH12.jpg,bali
Ky0oQWpj.png,jawi
ChZIBpdG.png,jawa
VuSyev7a.png,jawi
okSu4ciV.png,sunda
CXBUMBFn.png,jawi
KewGrZpD.png,jawi
0RAnFoKU.png,jawi
P9JfVGGD.png,lampung
DaAz8lL4.png,bali
nRdhCMHl.png,sunda
Zi7kJrQs.png,sunda
JyGnx4Yb.png,jawi
dPgoqmRa.png,sunda
qDDmJZ7z.png,jawa
Whk8ayUq.png,sunda
MCWevjoy.jpg,pegon
lKlzHcor.png,lampung
oal4ko2F.png,bali
tKOzQYKm.png,jawa
59tDe5Gv.webp,pegon
oGT8HWEq.png,jawi
JlYULXkv.png,sunda
6VezOnWn.jpg,bali
wxpzk5d3.png,jawa
AnSP4JJ3.jpg,jawa
nGWPVJWU.png,lampung
vMXZNRut.png,pegon
oU4Afjm0.png,pegon
xLY3M8f5.png,jawi
1nxydDHq.png,jawi
Dhgw3OD7.png,jawa
3mAvzleS.png,jawa
im6uI6sb.png,sunda
zEYv6W21.png,jawi
aCi9dvle.png,jawi
j4rJdmko.png,lampung
TZ1ueTRt.png,sunda
hel3KOlu.png,lampung
Krjvxple.jpg,lampung
0b658G9J.png,jawi
4MUwwG4m.png,pegon
LWZ0IOje.png,jawi
G7edH2Ra.png,pegon
GtRD7Rmf.png,lampung
dfssXIo8.jpg,pegon
cln7Plo6.png,pegon
OeILLbO4.jpg,lampung
ZaYgfQQL.png,bali
KbrCt83X.png,jawi
bn00IwdS.jpg,pegon
DcbTyhLk.png,jawi
qi2VSDd6.png,jawi
pqtG762h.png,jawa
b4mplqNJ.png,jawa
KEBMdQDz.jpg,lampung
OQWkQ4vH.png,jawa
uiAFa39T.png,jawa
u8gRNSJu.jpg,jawa
oI6wrK4S.png,jawi
WvFIkFHu.png,lampung
KR5EpRnz.png,pegon
4Pc0Kc1p.jpg,pegon
eiFKAMFN.png,jawa
VKy7LWsI.png,jawi
dng6mbzW.png,jawa
XOb5w4Tj.jpg,lampung
du6bZvPZ.png,lontara
yhu5vLZ2.png,lampung
dZIHQ6IO.jpg,bali
pvGzanwP.png,jawa
Sto0xADH.png,lontara
h5xnSsJF.png,jawa
Z6ZSedJs.png,pegon
0Be8uAsz.png,pegon
9KzA3sXY.png,pegon
rZpMW2CH.png,pegon
87cOoBaA.png,bali
PgHL2J1Y.jpg,lampung
NHCgSr47.jpg,pegon
EtYbzPDr.png,lampung
8a3JTa3q.png,bali
MgJkaaVi.png,sunda
fCvfu7Us.png,jawi
81HeWJBq.png,lampung
qAqrMJcb.png,jawi
Ipz3NlA5.png,jawi
YuvQpaWw.png,jawa
XVc6dD9e.png,lontara
0gywkqZS.png,bali
kdvH7v80.png,jawa
47iZwzAU.png,pegon
40oY2xIY.jpg,jawi
EVa764br.png,jawa
8suclccs.png,jawa
BNarjjGj.png,lampung
vzYKFY2J.png,pegon
uZCXeRsn.jpg,bali
7O7h7FxL.png,jawa
hiiIL22I.jpg,jawa
ZyABnADj.png,jawa
PQQXgTWv.png,jawa
bVqDZDkZ.jpg,jawa
cOV7dwV9.png,lampung
VHglU5tG.png,sunda
eizJ5AcS.png,jawi
Cz8bkDL2.png,lampung
v977Z2zw.png,jawi
NlR91Rwp.webp,pegon
nifwsZzJ.png,jawi
w3IjrsOh.jpg,pegon
YpHPQVh6.png,lampung
JPtO2j4w.jpg,pegon
v4Nqvjpm.png,jawa
VgWTSZGj.png,jawa
gB3m7wJI.png,pegon
HGqtBqjD.png,jawa
NNhdDS0q.png,sunda
Ox0GYt25.png,sunda
AWadd36B.png,jawi
0PyAzQHo.png,jawi
Xvvd7Ac1.png,lontara
OTGZSY5w.png,lontara
XHbRwo0Z.jpg,lampung
m2kSqjTS.png,bali
uKjRsBx4.png,sunda
RehnVJdJ.png,lampung
jqjMd0Yx.png,pegon
R1SZovgr.png,jawi
wNwpg3Ar.jpg,pegon
tSvo48rE.png,jawi
YIMADrYw.png,lampung
et1jPHue.png,lontara
eSQjEze4.jpg,lampung
SMVfGAZD.png,pegon
jsVNMUj5.png,pegon
NbEwAuct.jpg,lampung
nrkhPH5U.png,sunda
elVJofGn.png,lampung
alj4mF6e.png,jawi
QKQTTMjT.png,jawi
ajknS84q.png,jawi
Li8nbn2t.jpg,pegon
4AaKRtzE.png,jawi
K9e8TMyg.jpg,jawa
V2LAceRJ.png,jawa
3asehMfn.jpg,pegon
hhV3ZKbu.jpg,pegon
66o6eVNi.png,sunda
qmKWKSxE.png,jawa
VJM1WbBN.jpg,lampung
c8MnpMk4.jpg,lampung
TaAdHNlI.png,jawa
kJJAyZKM.jpg,bali
K2sHB4Jk.jpg,pegon
sa1rVmqD.png,pegon
MUAVkDjK.jpg,jawi
g31rgeLv.png,lontara
mR8bW1pV.png,pegon
N2Q2ULqo.png,jawi
BzZAMGZC.jpg,jawa
ubtIWQXy.png,pegon
5p0Dj1Vk.webp,jawa
zMMYfB6o.jpg,bali
4x8Igjnl.png,lampung
RPlubVFj.png,jawi
XRQyv1Zd.png,lampung
XRUfcTAX.png,jawa
WUWpvdeZ.png,lampung
i9i4gTem.png,jawa
n3d8txPT.png,sunda
1aQ8f5iK.png,jawi
hdJrfq4s.png,jawi
rWnMvbQk.jpg,lampung
KXd0P9dH.png,jawi
9oawFahu.png,jawa
8nBGe8RJ.png,jawi
ZebzJoUL.jpg,lampung
SSysKnwZ.png,lontara
ZiZ0rzRd.png,jawi
sOyFalPj.png,lampung
svxunifc.png,pegon
G1iATUqO.png,jawa
ycdhjkBF.png,lontara
51T6XKh2.png,jawa
8pahLIpm.png,jawi
uP9TwtV2.jpg,jawa
aBQT6TJI.png,jawa
u3VWNChV.png,pegon
TTEUFyJY.png,lontara
4Jij6v9g.jpg,pegon
UzaG4Ggg.jpg,pegon
ix1amEQM.png,jawi
qGkM4Ur2.png,bali
X5VKmeBa.jpg,bali
yA7xTpY5.png,jawa
8HI5NDWB.png,jawa
ro26fXD7.png,lampung
4YGovcfJ.png,jawi
aaqExlVp.jpg,jawa
HOYLoAta.jpg,lampung
nm7BXcSo.png,sunda
S3sYitMU.png,jawi
bt2RKsKm.png,jawa
vvTcbLTG.jpg,pegon
xKb8yzNs.jpg,pegon
h2iLpucQ.png,sunda
QzYrzlso.webp,bali
WNT3Tnrb.png,lontara
K8weUhmt.png,bali
9odq553u.png,sunda
ol8RyevU.jpg,jawa
dRCVp0zD.jpg,jawi
k0Lb4cxJ.png,bali
H0jEMsB8.png,jawa
NiDKo5Nd.png,jawa
5CHegCkK.jpg,pegon
OoUyvEqb.png,jawi
wp6wkjKx.png,bali
wYewV5up.png,jawi
iiCqsrGo.png,jawi
uAEERgsB.png,bali
SVxHx8pl.png,jawa
Q7bs1lcv.png,jawi
FoTOgdqM.png,pegon
4IujtzpE.png,sunda
akkU0GuM.jpg,lontara
RQKLdl0d.png,lampung
ZgnNANis.png,jawa
Bp5dKMs8.jpg,pegon
NY6h9a11.png,sunda
HDUihU2T.jpg,lampung
7okaG787.png,jawi
FGZEAU1U.png,lampung
aOLaO5JM.jpg,pegon
g9Kn0JHj.png,pegon
ZKfXeHba.jpg,pegon
qjtA37ao.png,bali
RzcsA0iU.jpg,lampung
lYKRQ4Ej.jpg,lontara
kTe41wZp.png,jawi
eKyhXzpC.png,bali
xHufZeXk.jpg,pegon
NSoDh4XV.png,sunda
qZbzOws6.png,pegon
p9MS8QOZ.png,jawi
pqiXIbz1.jpg,jawa
O7buaCxu.png,jawa
gZ6JRRo1.jpg,pegon
r9pkij31.png,jawi
7z5jC5dJ.png,lampung
1bSnuvCQ.jpg,pegon
w1TYNXxv.png,jawi
mVWaBWn7.png,lampung
9uBBnvVC.jpg,jawi
OBJjW2qr.png,sunda
lrxdOlAT.png,lampung
Y9Wo1fXp.png,pegon
8aIpqRW3.png,sunda
DmsOlx6D.png,lontara
xDkXQvEj.png,sunda
gwK0nORp.jpg,jawa
ewJz6r3b.png,jawi
xNKGV4NH.png,pegon
dvQD5M5A.jpg,jawa
JT80OyO5.png,lontara
9SwD0Cng.png,sunda
RKS9K2Fn.png,sunda
QDQKS6ep.png,jawa
iCbYEi4m.png,sunda
nMQ4F1xT.jpg,pegon
Kol75L34.png,jawa
APvuixRi.png,pegon
cXMgNAwJ.png,pegon
j9Sd0Ui3.webp,lampung
MbkiEXjb.png,jawi
3fw8duj3.png,pegon
9ujMxB0H.png,pegon
gebXt5nB.png,lampung
dox3Caag.jpg,lampung
pXsBWAib.png,pegon
CO9rKb3f.png,lontara
9QpMUepB.png,jawa
8vgm8wKA.png,jawa
EoiXaNBt.png,jawa
KtJsjnsZ.png,jawi
gH2GwWBW.png,lampung
GYZj43GE.jpg,bali
n1Iuhvj5.png,sunda
rtb326oA.png,jawa
5MKxqZuH.png,jawa
65wJVNGh.png,jawa
XfeKKCjv.png,pegon
qaXGDMJG.png,jawi
CEawXvVN.png,lampung
TpM2nulH.png,jawa
LA6ocSc4.png,pegon
7O1Z9Ieg.png,bali
ZLwA6wXB.png,sunda
QaGkv1XE.png,jawi
u3NoAYng.png,sunda
2jgQzL0Z.png,lampung
PHFLYaNx.png,lontara
Wcg5HVar.png,jawi
pm6H79rh.png,jawi
XmPemLJt.png,bali
aUdw5dsN.png,sunda
C2rmpLAR.png,bali
